Gene	AveExpr	logFC	P.value	q.value
C12orf47	9.99406460080669	-0.0443061412867766	0.000141147624234351	0.00930906138059885
GPD1L	9.12899217684064	-0.0442243596745217	0.000144545544995936	0.00934276038741216
LOC645630	7.57125597314058	-0.0737428992657835	0.000144750581384585	0.00934276038741216
PDCD2	7.85052946956395	-0.0422877676041124	0.000145413564010598	0.00934276038741216
RYK	6.68289113620732	-0.0488973871668974	0.000145510639180072	0.00934276038741216
SRRM1L	6.5385328808393	-0.0806587775429349	0.000145788674917013	0.00934276038741216
RPL32	7.99432622739117	-0.0315447748757614	0.00014654336041711	0.00934276038741216
CPNE5	5.5987714910365	0.103288826292891	0.000148676360238028	0.00937908739652009
ANKRD22	6.8550866302698	0.153990102572459	0.000148747748612227	0.00937908739652009
LOC728139	11.3039805713832	-0.0661675060519894	0.000151725318208781	0.00951455622458376
BATF2	5.7838785083863	0.160144313136924	0.000153193693364749	0.00955442670840961
EEF1E1	7.68668971520398	-0.0734001513399787	0.000157791618609561	0.00978799575478086
ASAP1	10.5958416395085	0.0611640895794909	0.00016038673359994	0.00981756401201237
ABLIM1	7.86288920104167	-0.0682031800786711	0.000160716480516311	0.00981756401201237
IQCB1	6.41887830850314	-0.0822215176237417	0.000161002546395156	0.00981756401201237
MKI67IP	8.52785965320157	-0.0692265907219418	0.000161690303492876	0.00981756401201237
RABGGTB	8.22036342910886	-0.0418995052535174	0.00016279420861809	0.00982320974582005
LOC652455	4.81601275202833	-0.0430983106269732	0.000165036755038358	0.00982320974582005
DNAJC3	6.67334578903948	0.0969302461917993	0.000165200742915744	0.00982320974582005
MRRF	5.93770581901095	-0.0318908546922087	0.000165207270753371	0.00982320974582005
SRP9	8.22518323506009	-0.0622171661297513	0.00017241656244293	0.0101903168873906
TAX1BP3	9.22313081700976	0.0544186274403376	0.000173157270443602	0.0101903168873906
LOC643738	6.67509252685247	0.0625472551497921	0.000174823211273754	0.0102358659956055
ITPR3	9.6754972420836	-0.0708306302818397	0.000175948880809222	0.0102494804665792
BCL11B	10.065316220645	-0.088528704008872	0.000178845362787823	0.0103268502477848
DOCK10	9.70810116139403	-0.0749591128408085	0.000179506526003016	0.0103268502477848
CDC14A	5.38853063656251	-0.0556290691811003	0.00017997670865307	0.0103268502477848
WDR59	8.57268076002686	-0.0455934780638833	0.000183263981031044	0.0104346950575876
IGLL3	7.18962663289724	0.192052749373157	0.00018367479410216	0.0104346950575876
GBP2	12.3055857373811	0.0704197467282079	0.000184655858231093	0.0104387530100483
ZDHHC8	10.1274174520584	-0.0557844303949001	0.000188553840331286	0.010606858724035
ZNF137	6.2707351273194	-0.0649728811404818	0.000192189915770046	0.0107386014243189
BTAF1	9.05309260960333	-0.0679085525542036	0.000192767304291034	0.0107386014243189
MIR638	5.2592635026732	0.0764760884690724	0.000196306551512918	0.0108829345683025
DOK3	6.01604517190559	0.0880426916901039	0.000200895720732047	0.0110507457503871
C18orf55	7.82735238900551	-0.0456661283333009	0.000201543744401198	0.0110507457503871
LOC100129322	5.85857290288403	0.0829566091010532	0.000203487226554194	0.0110507457503871
LOC389816	6.04949510747856	-0.104755708596216	0.000205207720257961	0.0110507457503871
NME3	8.86936842299282	-0.0472983177567638	0.000205623200012701	0.0110507457503871
PCID2	9.9332733243879	-0.0441034059751493	0.000205774821145068	0.0110507457503871
CARD16	7.60616864384213	0.0732270331198932	0.000206869010662736	0.0110507457503871
LOC100134648	6.1527093073263	-0.045823766162708	0.000207085321911665	0.0110507457503871
TMEM42	7.87575009234786	-0.0473879741348516	0.000208000207676359	0.0110507457503871
LOC729236	11.2287788264526	-0.0691387916439947	0.000212729124622544	0.0112499032815087
PTCRA	7.55469064143684	0.089404986338897	0.000213760695914595	0.0112526012831512
FAM24B	5.90955715862271	-0.0554111761065375	0.000218402864631681	0.0114444726375118
C6orf48	7.82876090383105	-0.0488584582806409	0.000223691135796293	0.0116683020638576
TUBA4A	10.9495302875281	0.0557405719930752	0.000231605376852136	0.0119496420382939
GNL3	7.75781975371561	-0.0463867319711988	0.00023208405822969	0.0119496420382939
C1GALT1	7.64820521378848	0.0779329643777615	0.000233110561754589	0.0119496420382939
ATF6	9.00247803463159	0.0500135058333015	0.000233249834661575	0.0119496420382939
LOC285359	5.31308281456733	-0.0577002462791898	0.00024594495073228	0.0125118158076225
IL23A	5.84751834749448	-0.085788444219864	0.00024668514559471	0.0125118158076225
SNORA72	4.73962804956809	-0.0325744010018497	0.000247493974428656	0.0125118158076225
SELP	7.2291954343462	0.122272706872714	0.000250114559302208	0.0125387867674558
CLIP4	5.93912867352812	-0.0983091189867812	0.000250212746285877	0.0125387867674558
LETMD1	7.364915366726	-0.0398255399354485	0.000253372565953541	0.0126092464186785
LOC440731	7.70980729139782	0.0929032597907354	0.000253816319578283	0.0126092464186785
NUCB1	12.6035498850288	0.0554149477261812	0.000257072246243494	0.012715948988747
FCGR1A	8.23673352277235	0.145646325878333	0.000259783194785348	0.0127482759406558
DHX15	9.98371532760895	-0.0464120975178195	0.000259947558743021	0.0127482759406558
TRIM21	9.03565289726525	0.0565990152135904	0.000265127992067535	0.0129097824745581
C2orf89	8.15041860207613	-0.087924835498795	0.000266775988089751	0.0129097824745581
IARS	7.42552624030318	-0.0823825335367	0.000266906958673927	0.0129097824745581
PMS2L3	5.86140062075993	-0.0465999163998371	0.000267740649191537	0.0129097824745581
LOC285296	6.70055864011817	0.0654427227864002	0.00026961600872663	0.0129233686821006
LOC389641	6.43416551939518	-0.0837299020447933	0.000270556183397259	0.0129233686821006
TMEM41A	5.58462408084303	-0.0693406453147711	0.000272079774031626	0.0129233686821006
PROS1	8.02358134203085	0.142197043161971	0.000272526996926523	0.0129233686821006
SH2D3C	7.28379852677422	0.0434294748844132	0.000273917901328764	0.0129358720588873
MRPS31	8.59813909825176	-0.0393094781165272	0.000276313820192094	0.0129955406036597
TBXA2R	5.11379416331539	0.0598644120459338	0.000279798184573558	0.0131038447784642
NUPL2	7.51500112934406	-0.0589096429253186	0.000280900348192282	0.0131038447784642
ZYX	11.4999380313661	0.0586198979459334	0.000287243520678991	0.0132958212497247
ZCCHC14	6.79683600194609	-0.0704256307364444	0.00028733284898453	0.0132958212497247
NR2C1	5.66385308509143	-0.0547150682075493	0.000290854487372841	0.0134018713105764
ZCCHC17	8.4669344020614	0.0419024243452805	0.000291960354608965	0.0134018713105764
CTTN	8.21278816536446	0.0976053684768396	0.0002934856052159	0.0134182121198687
FLNB	7.64548145671661	-0.073759895810034	0.000296499043012861	0.0134951533157581
PKD1P1	5.05994500163217	-0.0457523152538581	0.000297520417271524	0.0134951533157581
SON	6.79158706624991	-0.0417384882982679	0.000300519952805893	0.0135775423138381
MTF1	9.24990585067304	0.0554636831934652	0.000302859424820247	0.013585804587336
KIAA0355	8.27819702371428	-0.0440357327280571	0.000303070565493383	0.013585804587336
NDUFS4	9.57588244358511	-0.0512055695400671	0.000305724000667096	0.0136262448255263
CNOT7	8.65298202464206	-0.0599015489114208	0.000306852640887218	0.0136262448255263
OGT	9.6776196276101	-0.0828936996716146	0.000307534881771444	0.0136262448255263
ANKRD13A	11.1228449202649	0.0390548790165363	0.000309285997441338	0.0136511261468506
FTSJD2	7.92671451230146	0.0553864603598825	0.000311604117585212	0.0137007471091964
SRBD1	8.29324656998107	0.0552735948779602	0.000315591548345084	0.0138231061289333
TREML1	7.97399254433959	0.125682410564384	0.000318920349646225	0.0138825744122095
ENOPH1	7.81087294671095	-0.075984695283703	0.000319368712367772	0.0138825744122095
RBL2	9.89486203300271	-0.0759605993851602	0.000321272788152932	0.013912642895172
C13orf25	5.32023674466462	-0.056694906851076	0.000327366961678184	0.014092547144916
PEF1	8.44881707687394	0.049123781228913	0.000327883217510528	0.014092547144916
LOC791120	6.81600831860092	-0.104168712947072	0.000332290393867031	0.0142286783542898
LOC400759	6.44499413974626	0.143567566980149	0.000335831177867826	0.0143268364196621
KLF12	6.383599070725	-0.0681128881983104	0.000337524390426456	0.0143457403810317
LOC728499	7.50596163126605	-0.147837757646564	0.000341317694504653	0.0144534352818183
ZAN	5.32265966221041	0.0569952958175451	0.000343056157732863	0.0144736439460323
RPL6	11.2776872100985	-0.0407518264076507	0.000350682165829483	0.0146564052053813
LOC100133372	10.2474898373228	-0.109292858326321	0.0003536497358261	0.0146564052053813
ROM1	6.81876718232742	0.0545666929726404	0.000353758480203022	0.0146564052053813
HIPK2	8.62223739052289	0.0580829396070904	0.000353773012016027	0.0146564052053813
DKFZp761E198	7.09485617770662	0.133299915837339	0.000353773797059831	0.0146564052053813
TXK	6.96768451119287	-0.105690551287169	0.000361467992501996	0.0148822581153526
YTHDC2	5.14884142456157	-0.067786712488891	0.000361819081063377	0.0148822581153526
AKAP11	6.54061045763301	-0.0471575372178452	0.000366209583265775	0.0149701053644963
LOC392501	7.27958349779748	-0.0728655898825092	0.000369823862139391	0.0149701053644963
EXD2	6.13588167155349	-0.0613685935231124	0.00037110083951585	0.0149701053644963
JUND	12.8472589019826	0.0618378551777509	0.000371809128631015	0.0149701053644963
RPS17	13.1313112542206	-0.0476856753732455	0.000371879516950793	0.0149701053644963
HMGN1	10.5335432626089	-0.0561550966505887	0.000372390298110488	0.0149701053644963
KCTD5	7.35347411550316	-0.046618750261544	0.000373086316221698	0.0149701053644963
BAMBI	5.94250294382704	0.111685334722565	0.000374413019570642	0.0149709932662607
TRMT112	10.5776356819845	-0.0457788202710449	0.000376366190397495	0.0149968374752633
LOC401076	12.152718606842	0.0486939070793056	0.000378362640100477	0.0150242213718309
PIK3C2A	5.33796400499811	-0.0648095318049069	0.000381311909671836	0.0150891210172758
RDH14	8.0407835815645	-0.0583647422064044	0.000387502634162397	0.0152678420717927
ST3GAL3	6.21786946108015	0.0656677541436347	0.000388489191925884	0.0152678420717927
PRIC285	10.3970284314134	0.0705643610305063	0.000394623079932226	0.0153701678367838
USP34	8.11888130864072	-0.0637228470747578	0.000394690043721008	0.0153701678367838
METAP1	8.80117074924252	-0.0519305074861322	0.000395339660058146	0.0153701678367838
ECHDC2	9.05799178402012	-0.0799933884384797	0.000396643617496197	0.0153701678367838
SAMD9L	8.95998017798929	0.091552428672698	0.000399487184457363	0.0153701678367838
LHFPL2	8.01699182182172	0.0808596901958142	0.000401251083914985	0.0153701678367838
TOP2B	10.2652547109184	-0.0472683009962425	0.000401362585481176	0.0153701678367838
TBCA	11.254774394736	-0.0511537578424521	0.00040295365269697	0.0153701678367838
TNFRSF25	9.1266151236473	-0.0927604631267491	0.000403147096090703	0.0153701678367838
SFRS5	10.8206271168098	-0.0655885454961589	0.000408974607133936	0.0155053255562185
SERF1B	6.53035665284503	-0.0571571657870731	0.000409882782832961	0.0155053255562185
RAB37	8.59445216621368	0.0531755846492333	0.000412054216917015	0.0155053255562185
LEPROTL1	10.3892433269936	-0.0538224528802213	0.000412438904351554	0.0155053255562185
SECTM1	6.0978370870694	0.0639485438126102	0.000413447857929939	0.0155053255562185
RRS1	6.5948125626594	-0.0858601509315399	0.000418372905057109	0.0155952700151011
OPN3	5.20802726050556	-0.0382048108795088	0.000418564166499159	0.0155952700151011
LOC645385	11.1964217117113	-0.0869965327098245	0.000423126798695728	0.0156670529645728
ZC3HAV1	8.63006393947967	0.0459559306065028	0.000423221221065549	0.0156670529645728
LOC400455	9.32893317040473	-0.0579408987139634	0.000427198340713163	0.0157634305511818
YIPF1	10.0008468285234	0.0406729165028588	0.000428600673686568	0.0157644863533097
PIGC	7.58634673442505	-0.0514374779235688	0.000430275833866429	0.0157755382856299
LOC100134825	4.87210917950038	0.0408035297952443	0.000431872937340697	0.0157836670838208
LOC730754	13.7704921945355	-0.0473889347768659	0.000434915297144208	0.0158443963946351
LOC727825	6.46861535234046	0.0621944579153551	0.000436316457257639	0.015845140017918
RNMT	8.66878975966002	-0.041651918463926	0.000440817104165383	0.0159580839205374
NLRC4	7.45061396591504	0.0724866991742463	0.000446021253198126	0.0160794806752423
OXTR	6.54748200568855	0.0898663943690482	0.000448319561581606	0.0160794806752423
LPCAT3	8.53173293017317	0.0400204123989499	0.000448374005911671	0.0160794806752423
TOMM20	9.05552334809424	-0.0588562479954322	0.000456303130781079	0.0163128553697182
RPL10A	12.7258705953769	-0.0703847498501289	0.000458432920472777	0.0163247172423507
PDE9A	5.55314823687566	-0.0805548115019047	0.000459480008490961	0.0163247172423507
ARHGAP26	7.33840736137933	0.0916703284314029	0.000460977289573447	0.0163273645434849
LOC649049	11.8612324715216	-0.0773852982990488	0.000466912879154002	0.0164867124037956
NFAM1	5.84246501712807	0.0825012665478353	0.000475653253495495	0.0167438159370888
LOC728128	9.17423958254246	-0.0477743424609099	0.000479065276631219	0.0168123534075302
ZNF134	6.29886495152151	-0.0649423709097991	0.000482260355357788	0.016871645375489
DDX18	9.69416148621851	-0.0545859370904075	0.000483695187896237	0.016871645375489
SEPT5	13.4965878602636	0.0852739267930261	0.000502002320950914	0.0174571504491714
FAM108C1	6.99306776722694	0.0837376623854893	0.00050869623885295	0.017630011913306
